asset_id,day,age_years,days_since_maintenance,temperature,vibration,current_draw,is_anomaly,is_emergency_fault,days_until_failure
6,84,5,137,42.78,1.937,16.0,0,0,999
6,85,5,138,41.93,2.045,14.07,0,0,999
6,86,5,139,40.77,1.888,14.81,0,0,999
6,87,5,140,42.47,2.046,16.01,0,0,999
6,88,5,141,40.18,2.008,13.71,0,0,999
6,89,5,142,40.13,2.181,14.37,0,0,999
7,0,7,55,47.26,2.342,16.4,0,0,999
7,1,7,56,46.7,1.983,16.05,0,0,999
7,2,7,57,48.92,2.159,17.73,0,0,999
7,3,7,58,51.14,1.877,17.27,0,0,999
7,4,7,59,46.44,2.27,16.75,0,0,999
7,5,7,60,48.16,1.959,16.62,0,0,999
7,6,7,61,48.25,2.355,16.33,0,0,999
7,7,7,62,47.29,2.293,16.28,0,0,999
7,8,7,63,49.83,2.15,17.21,0,0,999
7,9,7,64,48.67,2.059,17.28,0,0,999
7,10,7,65,46.96,2.076,17.41,0,0,999
7,11,7,66,48.56,2.14,15.96,0,0,999
7,12,7,67,46.6,2.193,17.55,0,0,999
7,13,7,68,46.45,2.026,17.07,0,0,999
7,14,7,69,48.28,1.908,17.09,0,0,999
7,15,7,70,47.22,2.398,17.16,0,0,999
7,16,7,71,48.75,2.219,15.99,0,0,999
7,17,7,72,51.03,1.908,17.6,0,0,999
7,18,7,73,49.04,2.08,17.5,0,0,999
7,19,7,74,47.64,2.05,17.34,0,0,999
7,20,7,75,46.61,2.118,16.49,0,0,999
7,21,7,76,47.61,2.217,16.49,0,0,999
7,22,7,77,47.83,2.076,18.12,0,0,999
7,23,7,78,48.63,2.185,17.51,0,0,999
7,24,7,79,47.22,2.281,17.24,0,0,999
7,25,7,80,45.77,1.937,16.51,0,0,999
7,26,7,81,46.13,2.116,16.15,0,0,999
7,27,7,82,47.97,2.363,16.92,0,0,999
7,28,7,83,47.66,2.21,16.41,0,0,999
7,29,7,84,49.38,2.226,17.0,0,0,999
7,30,7,85,48.35,2.458,17.72,0,0,999
7,31,7,86,51.41,2.231,15.79,0,0,999
7,32,7,87,47.72,1.897,17.39,0,0,999
7,33,7,88,49.23,2.019,16.44,0,0,999
7,34,7,89,48.34,1.972,15.95,0,0,999
7,35,7,90,49.97,2.169,16.52,0,0,999
7,36,7,91,45.58,2.279,16.42,0,0,999
7,37,7,92,50.91,2.281,16.32,0,0,999
7,38,7,93,47.04,2.41,16.9,0,0,999
7,39,7,94,47.35,2.156,16.55,0,0,999
7,40,7,95,48.48,2.14,17.66,0,0,999
7,41,7,96,47.53,2.019,16.69,0,0,999
7,42,7,97,47.58,2.14,17.47,0,0,999
7,43,7,98,48.99,2.332,16.32,0,0,999
7,44,7,99,48.7,2.261,16.42,0,0,999
7,45,7,100,47.8,1.889,17.69,0,0,999
7,46,7,101,47.79,2.273,17.13,0,0,999
7,47,7,102,47.84,1.913,15.83,0,0,999
7,48,7,103,44.23,2.067,18.79,0,0,999
7,49,7,104,46.18,1.757,17.73,0,0,999
7,50,7,105,51.66,2.196,17.2,0,0,999
7,51,7,106,47.65,1.882,15.8,0,0,999
7,52,7,107,47.64,2.075,16.87,0,0,999
7,53,7,108,49.36,2.064,17.64,0,0,999
7,54,7,109,47.25,2.307,17.03,0,0,999
7,55,7,110,47.46,2.162,16.73,0,0,999
7,56,7,111,48.28,2.265,16.89,0,0,999
7,57,7,112,47.56,1.983,17.43,0,0,999
7,58,7,113,48.64,1.974,17.63,0,0,999
7,59,7,114,46.32,2.306,17.51,0,0,999
7,60,7,115,48.74,2.095,17.42,0,0,999
7,61,7,116,49.73,2.24,16.43,0,0,999
7,62,7,117,48.52,2.321,18.72,0,0,999
7,63,7,118,47.81,2.28,17.87,0,0,999
7,64,7,119,46.9,2.419,16.11,0,0,999
7,65,7,120,49.33,2.197,17.01,0,0,999
7,66,7,121,51.94,2.106,16.71,0,0,999
7,67,7,122,50.11,2.266,17.99,0,0,999
7,68,7,123,48.29,2.199,18.48,0,0,999
7,69,7,124,46.86,2.136,17.6,0,0,999
7,70,7,125,47.82,2.066,17.46,0,0,999
7,71,7,126,50.12,2.131,16.83,0,0,999
7,72,7,127,47.14,2.107,17.83,0,0,999
7,73,7,128,48.24,2.031,17.17,0,0,999
7,74,7,129,49.69,2.067,15.9,0,0,999
7,75,7,130,51.4,1.945,16.68,0,0,999
7,76,7,131,48.46,2.111,16.9,0,0,999
7,77,7,132,48.98,1.793,15.95,0,0,999
7,78,7,133,48.18,2.091,17.07,0,0,999
7,79,7,134,48.46,1.834,17.98,0,0,999
7,80,7,135,47.37,2.022,17.13,0,0,999
7,81,7,136,48.28,2.331,17.18,0,0,999
7,82,7,137,49.85,2.011,17.08,0,0,999
7,83,7,138,46.44,2.166,16.87,0,0,999
7,84,7,139,47.88,2.129,17.55,0,0,999
7,85,7,140,45.7,2.017,16.93,0,0,999
7,86,7,141,46.35,2.159,16.92,0,0,999
7,87,7,142,46.01,1.934,14.87,0,0,999
7,88,7,143,46.28,2.154,17.09,0,0,999
7,89,7,144,48.42,2.035,16.95,0,0,999
8,0,13,50,47.79,2.402,14.69,0,0,999
8,1,13,51,47.03,2.777,15.44,0,0,999
8,2,13,52,47.14,2.396,14.38,0,0,999
8,3,13,53,46.44,2.521,15.09,0,0,999
8,4,13,54,47.14,2.374,14.65,0,0,999
8,5,13,55,47.78,2.632,14.87,0,0,999
8,6,13,56,48.77,2.429,15.44,0,0,999
8,7,13,57,46.06,2.55,15.59,0,0,999
8,8,13,58,46.58,2.319,14.02,0,0,999
8,9,13,59,47.9,2.39,15.34,0,0,999
8,10,13,60,46.68,2.716,15.5,0,0,999
8,11,13,61,45.6,2.393,15.35,0,0,999
8,12,13,62,44.83,2.476,15.33,0,0,999
8,13,13,63,48.65,2.459,13.84,0,0,999
8,14,13,64,50.2,2.615,17.04,0,0,999
8,15,13,65,44.46,2.439,15.92,0,0,999
8,16,13,66,47.0,2.518,13.62,0,0,999
8,17,13,67,43.62,2.699,16.73,0,0,999
8,18,13,68,46.03,2.68,14.56,0,0,999
8,19,13,69,45.0,2.307,14.7,0,0,999
8,20,13,70,47.28,2.342,17.17,0,0,999
8,21,13,71,46.88,2.635,15.77,0,0,999
8,22,13,72,48.01,2.342,16.53,0,0,999
8,23,13,73,46.4,2.653,14.22,0,0,999
8,24,13,74,46.46,2.494,14.88,0,0,999
8,25,13,75,46.66,2.703,14.82,0,0,999
8,26,13,76,47.63,2.303,17.06,0,0,999
8,27,13,77,47.37,2.731,15.91,0,0,999
8,28,13,78,46.78,2.591,15.27,0,0,999
8,29,13,79,43.76,2.539,14.77,0,0,999
8,30,13,80,44.54,2.567,15.15,0,0,999
8,31,13,81,47.73,2.354,15.0,0,0,999
8,32,13,82,47.92,2.514,14.19,0,0,999
8,33,13,83,46.58,2.694,14.99,0,0,999
8,34,13,84,47.09,2.344,15.27,0,0,999
8,35,13,85,47.83,2.505,16.41,0,0,999
8,36,13,86,46.83,2.805,14.12,0,0,999
8,37,13,87,45.87,2.309,14.56,0,0,999
8,38,13,88,44.68,2.497,15.56,0,0,999
8,39,13,89,46.83,2.303,15.12,0,0,999
8,40,13,90,44.75,2.612,14.68,0,0,999
8,41,13,91,45.87,2.556,14.88,0,0,999
8,42,13,92,47.23,2.711,15.53,0,0,999
8,43,13,93,47.54,2.161,15.03,0,0,999
8,44,13,94,46.47,2.314,15.54,0,0,999
8,45,13,95,47.78,2.19,14.42,0,0,999
8,46,13,96,46.47,2.541,15.97,0,0,999
8,47,13,97,46.36,2.541,16.1,0,0,999
8,48,13,98,45.57,2.381,15.24,0,0,999
8,49,13,99,46.49,2.373,15.06,0,0,999
8,50,13,100,46.79,2.496,15.23,0,0,999
8,51,13,101,43.58,2.471,14.6,0,0,999
8,52,13,102,47.67,2.426,14.58,0,0,999
8,53,13,103,46.1,2.662,15.88,0,0,999
8,54,13,104,46.52,2.273,16.67,0,0,999
8,55,13,105,45.26,2.612,15.12,0,0,999
8,56,13,106,47.45,2.668,15.89,0,0,999
8,57,13,107,47.33,2.457,15.03,0,0,999
8,58,13,108,46.4,2.421,17.35,0,0,999
8,59,13,109,44.7,2.622,15.79,0,0,999
8,60,13,110,46.54,2.694,15.61,0,0,999
8,61,13,111,45.24,2.516,15.23,0,0,999
8,62,13,112,46.95,2.594,14.69,0,0,999
8,63,13,113,47.98,2.434,15.73,0,0,999
8,64,13,114,47.12,2.527,15.29,0,0,999
8,65,13,115,45.46,2.431,16.63,0,0,999
8,66,13,116,44.89,2.364,14.77,0,0,999
8,67,13,117,46.4,2.243,14.29,0,0,999
8,68,13,118,45.8,2.279,14.41,0,0,999
8,69,13,119,44.27,2.345,15.96,0,0,999
8,70,13,120,47.63,2.76,16.88,0,0,999
8,71,13,121,47.37,2.626,15.48,0,0,999
8,72,13,122,46.97,2.763,15.67,0,0,999
8,73,13,123,47.92,2.332,14.84,0,0,999
8,74,13,124,46.66,2.494,14.88,0,0,999
8,75,13,125,49.8,2.498,15.02,0,0,999
8,76,13,126,46.42,2.476,15.53,0,0,999
8,77,13,127,43.8,2.666,16.45,0,0,999
8,78,13,128,48.4,2.521,15.91,0,0,999
8,79,13,129,44.89,2.597,15.58,0,0,999
8,80,13,130,45.5,2.602,16.1,0,0,999
8,81,13,131,46.28,2.538,14.55,0,0,999
8,82,13,132,48.06,2.337,14.81,0,0,999
8,83,13,133,46.29,2.639,16.27,0,0,999
8,84,13,134,46.18,2.588,14.02,0,0,999
8,85,13,135,45.11,2.367,16.38,0,0,999
8,86,13,136,47.17,2.5,15.6,0,0,999
8,87,13,137,48.54,2.446,14.32,0,0,999
8,88,13,138,47.82,2.499,16.14,0,0,999
8,89,13,139,46.12,2.346,15.7,0,0,999
9,0,11,24,46.84,1.988,16.13,0,0,999
9,1,11,25,45.09,2.349,15.91,0,0,999
9,2,11,26,45.87,2.002,15.91,0,0,999
9,3,11,27,45.98,1.879,15.52,0,0,999
9,4,11,28,46.97,2.282,15.35,0,0,999
9,5,11,29,45.52,2.302,16.17,0,0,999
9,6,11,30,46.69,2.12,14.01,0,0,999
9,7,11,31,45.43,2.225,14.63,0,0,999
9,8,11,32,44.16,2.636,13.9,0,0,999
9,9,11,33,49.73,2.065,15.0,0,0,999
9,10,11,34,45.34,2.229,13.92,0,0,999
9,11,11,35,43.58,2.353,14.43,0,0,999
9,12,11,36,47.46,1.949,15.64,0,0,999
9,13,11,37,48.87,2.032,13.53,0,0,999
9,14,11,38,48.88,2.25,14.69,0,0,999
9,15,11,39,46.02,1.945,16.21,0,0,999
9,16,11,40,45.54,1.899,15.24,0,0,999
9,17,11,41,45.05,1.957,14.73,0,0,999
9,18,11,42,46.47,1.904,16.18,0,0,999
9,19,11,43,47.36,2.057,14.35,0,0,999
9,20,11,44,46.21,2.246,15.67,0,0,999
9,21,11,45,47.93,2.039,12.73,0,0,999
9,22,11,46,48.22,2.086,15.6,0,0,999
9,23,11,47,48.85,2.476,14.55,0,0,999
9,24,11,48,46.54,2.316,14.4,0,0,999
9,25,11,49,45.47,2.023,15.05,0,0,999
9,26,11,50,46.01,2.022,14.3,0,0,999
9,27,11,51,47.56,2.312,16.26,0,0,999
9,28,11,52,45.62,2.239,15.26,0,0,999
9,29,11,53,45.49,2.221,14.58,0,0,999
9,30,11,54,45.78,1.905,14.7,0,0,999
9,31,11,55,46.72,2.347,14.79,0,0,999
9,32,11,56,44.79,2.336,14.67,0,0,999
9,33,11,57,43.72,2.131,14.81,0,0,999
9,34,11,58,49.79,2.183,14.95,0,0,999
9,35,11,59,44.96,2.161,16.24,0,0,999
9,36,11,60,46.81,1.984,15.5,0,0,999
9,37,11,61,46.27,2.179,14.79,0,0,999
9,38,11,62,45.78,2.049,15.83,0,0,999
9,39,11,63,45.79,2.042,14.32,0,0,999
9,40,11,64,47.02,2.158,14.71,0,0,999
9,41,11,65,45.28,2.393,13.57,0,0,999
9,42,11,66,47.08,2.305,12.36,0,0,999
9,43,11,67,47.53,2.078,15.28,0,0,999
9,44,11,68,45.86,2.273,15.36,0,0,999
9,45,11,69,46.54,1.976,16.58,0,0,999
9,46,11,70,46.36,2.455,16.61,0,0,999
9,47,11,71,43.68,2.013,14.24,0,0,999
9,48,11,72,46.27,2.139,15.26,0,0,999
9,49,11,73,47.92,2.335,15.85,0,0,999
9,50,11,74,45.5,1.994,15.07,0,0,999
9,51,11,75,46.98,2.084,14.0,0,0,999
9,52,11,76,47.37,2.052,14.73,0,0,999
9,53,11,77,46.26,2.075,14.78,0,0,999
9,54,11,78,44.42,2.094,15.63,0,0,999
9,55,11,79,46.74,2.254,14.49,0,0,999
9,56,11,80,44.43,2.074,14.58,0,0,999
9,57,11,81,45.58,2.143,14.67,0,0,999
9,58,11,82,44.47,2.027,15.34,0,0,999
9,59,11,83,47.35,2.211,15.41,0,0,999
9,60,11,84,46.09,2.172,15.04,0,0,999
9,61,11,85,46.51,1.97,15.11,0,0,999
9,62,11,86,46.91,2.162,14.04,0,0,999
9,63,11,87,46.49,1.895,15.21,0,0,999
9,64,11,88,45.29,2.367,15.17,0,0,999
9,65,11,89,47.55,2.428,14.42,0,0,999
9,66,11,90,47.0,1.933,15.35,0,0,999
9,67,11,91,48.99,2.017,14.36,0,0,999
9,68,11,92,46.21,2.418,15.69,0,0,999
9,69,11,93,44.99,2.33,13.75,0,0,999
9,70,11,94,49.55,2.24,16.48,0,0,999
9,71,11,95,43.87,2.137,14.96,0,0,999
9,72,11,96,44.83,1.917,15.48,0,0,999
9,73,11,97,47.24,2.306,14.67,0,0,999
9,74,11,98,46.13,1.904,16.3,0,0,999
9,75,11,99,46.45,2.22,15.68,0,0,999
9,76,11,100,48.53,1.987,15.63,0,0,999
9,77,11,101,46.31,2.427,14.4,0,0,999
9,78,11,102,48.1,2.164,15.31,0,0,999
9,79,11,103,46.42,2.313,15.28,0,0,999
9,80,11,104,44.06,2.294,15.9,0,0,999
9,81,11,105,47.22,1.942,14.29,0,0,999
9,82,11,106,43.53,2.18,13.99,0,0,999
9,83,11,107,43.77,2.303,15.69,0,0,999
9,84,11,108,45.84,2.091,13.15,0,0,999
9,85,11,109,47.72,2.007,15.34,0,0,999
9,86,11,110,42.61,2.258,14.47,0,0,999
9,87,11,111,44.28,2.06,14.59,0,0,999
9,88,11,112,47.95,2.048,16.16,0,0,999
9,89,11,113,46.84,2.245,15.07,0,0,999
10,0,18,21,49.51,2.363,15.59,0,0,73
10,1,18,22,46.85,2.041,13.33,0,0,72
10,2,18,23,50.28,2.011,15.25,0,0,71
10,3,18,24,48.59,2.385,15.34,0,0,70
10,4,18,25,50.03,2.243,16.36,0,0,69
10,5,18,26,48.46,2.442,13.69,0,0,68
10,6,18,27,50.1,2.032,14.88,0,0,67
10,7,18,28,49.67,2.246,15.76,0,0,66
10,8,18,29,46.74,2.379,14.56,0,0,65
10,9,18,30,47.67,2.257,15.05,0,0,64
10,10,18,31,49.28,1.838,15.5,0,0,63
10,11,18,32,49.14,2.085,13.62,0,0,62
10,12,18,33,48.5,2.156,14.98,0,0,61
10,13,18,34,46.06,2.401,14.77,0,0,60
10,14,18,35,48.48,1.8,16.55,0,0,59
10,15,18,36,48.12,2.176,16.17,0,0,58
10,16,18,37,47.8,2.306,13.63,0,0,57
10,17,18,38,49.64,2.397,14.81,0,0,56
10,18,18,39,50.49,2.437,15.07,0,0,55
10,19,18,40,48.31,2.027,14.87,0,0,54
10,20,18,41,47.59,2.027,16.24,0,0,53
10,21,18,42,47.63,2.2,15.31,0,0,52
10,22,18,43,51.06,2.086,15.58,0,0,51
10,23,18,44,50.0,2.385,14.86,0,0,50
10,24,18,45,47.89,2.002,17.07,0,0,49
10,25,18,46,50.89,2.155,16.82,0,0,48
10,26,18,47,48.66,2.27,15.28,0,0,47
10,27,18,48,49.41,2.205,14.94,0,0,46
10,28,18,49,50.45,2.269,16.1,0,0,45
10,29,18,50,49.3,2.026,16.64,0,0,44
10,30,18,51,48.42,2.216,15.78,0,0,43
10,31,18,52,49.35,2.299,16.14,0,0,42
10,32,18,53,48.48,2.405,15.06,0,0,41
10,33,18,54,49.32,2.103,14.74,0,0,40
10,34,18,55,50.38,2.63,14.99,0,0,39
10,35,18,56,50.64,2.113,15.27,0,0,38
10,36,18,57,51.45,2.0,14.21,0,0,37
10,37,18,58,48.69,2.261,15.65,0,0,36
10,38,18,59,49.36,2.167,15.91,0,0,35
10,39,18,60,44.45,2.049,15.2,0,0,34
10,40,18,61,49.87,2.385,14.57,0,0,33
10,41,18,62,51.0,2.094,15.17,0,0,32
10,42,18,63,49.69,2.131,16.16,0,0,31
10,43,18,64,48.21,2.103,16.12,0,0,30
10,44,18,65,47.67,2.199,13.95,0,0,29
10,45,18,66,51.55,2.342,17.48,0,0,28
10,46,18,67,50.82,1.992,15.81,0,0,27
10,47,18,68,47.44,2.398,14.4,0,0,26
10,48,18,69,47.09,1.92,14.89,0,0,25
10,49,18,70,47.78,1.972,16.87,0,0,24
10,50,18,71,49.61,2.223,16.55,0,0,23
10,51,18,72,49.2,2.049,13.92,0,0,22
10,52,18,73,47.61,2.387,14.27,0,0,21
10,53,18,74,49.17,2.368,15.42,0,0,20
10,54,18,75,50.47,2.443,15.72,0,0,19
10,55,18,76,52.93,2.253,15.9,0,0,18
10,56,18,77,50.75,2.197,15.99,0,0,17
10,57,18,78,54.36,3.088,17.49,0,0,16
10,58,18,79,56.39,3.057,16.61,0,0,15
10,59,18,80,54.78,3.032,17.42,0,0,14
10,60,18,81,58.46,2.954,17.33,0,0,13
10,61,18,82,59.34,3.431,17.26,1,0,12
10,62,18,83,60.73,3.651,17.21,1,0,11
10,63,18,84,61.77,3.624,17.03,1,0,10
10,64,18,85,62.0,3.499,18.52,1,0,9
10,65,18,86,64.17,3.89,18.99,1,0,8
10,66,18,87,65.13,3.825,18.31,1,0,7
10,67,18,88,67.95,4.128,18.91,1,0,6
10,68,18,89,68.31,4.529,20.25,1,1,5
10,69,18,90,67.64,4.346,18.7,1,1,4
10,70,18,91,69.77,4.931,19.01,1,1,3
10,71,18,92,72.43,4.869,19.22,1,1,2
10,72,18,93,70.81,4.706,19.69,1,1,1
10,73,18,94,73.65,5.431,20.68,1,1,0
10,74,18,95,74.23,5.393,21.35,1,1,0
10,75,18,96,78.19,5.399,21.26,1,1,0
10,76,18,97,78.96,5.31,20.77,1,1,0
10,77,18,98,81.04,5.701,19.81,1,1,0
10,78,18,99,79.95,6.136,21.53,1,1,0
10,79,18,100,82.03,6.249,21.6,1,1,0
10,80,18,101,82.05,6.242,22.12,1,1,0
10,81,18,102,83.87,6.381,21.9,1,1,0
10,82,18,103,85.82,6.631,21.86,1,1,0
10,83,18,104,85.93,6.68,22.51,1,1,0
10,84,18,105,88.2,6.798,23.11,1,1,0
10,85,18,106,88.42,6.563,22.25,1,1,0
10,86,18,107,90.66,7.165,23.75,1,1,0
10,87,18,108,91.45,7.304,24.26,1,1,0
10,88,18,109,93.01,7.62,24.11,1,1,0
10,89,18,110,93.52,7.6,23.86,1,1,0
11,0,8,15,44.0,2.316,15.57,0,0,999
11,1,8,16,46.96,2.127,16.42,0,0,999
11,2,8,17,46.85,2.217,16.58,0,0,999
11,3,8,18,44.85,2.192,16.05,0,0,999
11,4,8,19,44.5,2.195,14.98,0,0,999
11,5,8,20,44.88,2.179,16.01,0,0,999
11,6,8,21,45.26,2.212,16.6,0,0,999
11,7,8,22,46.93,2.124,15.25,0,0,999
11,8,8,23,44.06,2.148,15.93,0,0,999
11,9,8,24,44.46,2.027,15.85,0,0,999
11,10,8,25,45.89,2.311,15.77,0,0,999
11,11,8,26,45.0,2.083,16.19,0,0,999
11,12,8,27,44.35,2.308,14.79,0,0,999
11,13,8,28,45.08,2.267,16.36,0,0,999
11,14,8,29,49.66,2.274,15.41,0,0,999
11,15,8,30,45.48,1.955,16.15,0,0,999
11,16,8,31,44.37,2.359,15.78,0,0,999
11,17,8,32,45.44,2.126,17.61,0,0,999
11,18,8,33,45.14,2.496,16.87,0,0,999
11,19,8,34,46.34,2.277,16.53,0,0,999
11,20,8,35,42.73,2.18,16.89,0,0,999
11,21,8,36,45.55,2.011,16.17,0,0,999
11,22,8,37,48.18,2.409,16.17,0,0,999
11,23,8,38,47.05,2.167,14.85,0,0,999
11,24,8,39,44.23,2.456,16.0,0,0,999
11,25,8,40,45.25,2.177,17.74,0,0,999
11,26,8,41,48.06,2.554,16.09,0,0,999
11,27,8,42,46.06,1.994,17.4,0,0,999
11,28,8,43,43.87,2.254,15.34,0,0,999
11,29,8,44,44.74,2.096,15.73,0,0,999
11,30,8,45,44.81,2.139,16.88,0,0,999
11,31,8,46,43.96,2.255,17.19,0,0,999
11,32,8,47,44.85,2.114,16.03,0,0,999
11,33,8,48,47.39,2.251,15.79,0,0,999
11,34,8,49,46.35,2.056,16.76,0,0,999
11,35,8,50,46.23,2.175,15.54,0,0,999
11,36,8,51,44.29,2.302,17.2,0,0,999
11,37,8,52,44.66,2.29,14.55,0,0,999
11,38,8,53,44.74,2.217,15.49,0,0,999
11,39,8,54,44.22,2.121,16.45,0,0,999
11,40,8,55,45.34,1.886,14.52,0,0,999
11,41,8,56,44.71,2.29,14.02,0,0,999
11,42,8,57,44.87,2.143,17.33,0,0,999
11,43,8,58,45.04,2.279,16.33,0,0,999
11,44,8,59,42.42,2.337,16.39,0,0,999
11,45,8,60,46.38,2.81,14.55,0,0,999
11,46,8,61,48.21,2.178,16.44,0,0,999
11,47,8,62,45.55,2.158,15.76,0,0,999
11,48,8,63,46.11,1.994,16.82,0,0,999
11,49,8,64,45.0,2.052,15.86,0,0,999
11,50,8,65,47.51,2.141,16.5,0,0,999
11,51,8,66,44.52,2.335,16.76,0,0,999
11,52,8,67,48.39,2.195,16.75,0,0,999
11,53,8,68,45.77,2.416,15.64,0,0,999
11,54,8,69,46.74,2.192,16.16,0,0,999
11,55,8,70,45.76,2.259,16.12,0,0,999
11,56,8,71,45.94,2.458,17.0,0,0,999
11,57,8,72,46.92,2.153,15.5,0,0,999
11,58,8,73,47.05,2.353,17.39,0,0,999
11,59,8,74,44.71,2.187,14.9,0,0,999
11,60,8,75,45.03,2.371,15.84,0,0,999
11,61,8,76,46.58,2.193,16.47,0,0,999
11,62,8,77,43.9,2.234,13.82,0,0,999
11,63,8,78,45.34,1.977,17.18,0,0,999
11,64,8,79,46.79,2.292,17.43,0,0,999
11,65,8,80,44.2,2.484,16.96,0,0,999
11,66,8,81,45.27,2.392,15.33,0,0,999
11,67,8,82,44.38,2.13,15.79,0,0,999
11,68,8,83,44.04,2.405,16.01,0,0,999
11,69,8,84,46.15,2.136,14.76,0,0,999
11,70,8,85,46.03,1.935,16.16,0,0,999
11,71,8,86,43.57,2.52,16.94,0,0,999
11,72,8,87,45.78,2.411,15.54,0,0,999
11,73,8,88,46.44,2.252,16.43,0,0,999
11,74,8,89,47.53,2.331,16.45,0,0,999
11,75,8,90,43.14,2.078,16.12,0,0,999
11,76,8,91,45.76,2.052,18.14,0,0,999
11,77,8,92,47.89,2.312,16.27,0,0,999
11,78,8,93,45.3,2.079,16.28,0,0,999
11,79,8,94,46.01,2.035,16.48,0,0,999
11,80,8,95,45.39,1.935,15.53,0,0,999
11,81,8,96,45.0,2.505,16.66,0,0,999
11,82,8,97,43.62,2.294,14.98,0,0,999
11,83,8,98,47.24,2.151,16.14,0,0,999
11,84,8,99,47.61,2.028,15.1,0,0,999
11,85,8,100,44.74,2.377,15.0,0,0,999
11,86,8,101,41.37,2.154,16.66,0,0,999
11,87,8,102,47.42,2.152,15.89,0,0,999
11,88,8,103,47.35,1.941,15.9,0,0,999
11,89,8,104,45.91,2.289,15.81,0,0,999
12,0,5,49,45.19,1.739,13.49,0,0,999
12,1,5,50,45.36,1.528,13.6,0,0,999
12,2,5,51,46.02,1.695,13.3,0,0,999
12,3,5,52,45.44,1.779,12.13,0,0,999
12,4,5,53,46.84,1.621,14.11,0,0,999
12,5,5,54,46.9,1.466,13.2,0,0,999
12,6,5,55,44.67,1.554,15.15,0,0,999
12,7,5,56,43.82,1.589,13.93,0,0,999
12,8,5,57,43.3,1.613,14.02,0,0,999
12,9,5,58,44.6,1.658,13.34,0,0,999
12,10,5,59,42.83,1.72,15.17,0,0,999
12,11,5,60,45.13,1.706,14.32,0,0,999
12,12,5,61,43.2,1.927,13.93,0,0,999
12,13,5,62,47.55,1.562,15.22,0,0,999
12,14,5,63,46.27,1.755,13.95,0,0,999
12,15,5,64,44.73,1.852,13.88,0,0,999
12,16,5,65,42.15,1.504,13.62,0,0,999
12,17,5,66,45.57,1.663,14.74,0,0,999
12,18,5,67,42.18,1.693,12.31,0,0,999
12,19,5,68,46.24,1.658,14.1,0,0,999
12,20,5,69,43.81,1.864,14.6,0,0,999
12,21,5,70,45.98,1.653,14.23,0,0,999
12,22,5,71,44.04,1.8,15.09,0,0,999
12,23,5,72,46.71,1.562,14.06,0,0,999
12,24,5,73,43.16,1.758,14.13,0,0,999
12,25,5,74,42.3,1.498,13.54,0,0,999
12,26,5,75,44.65,1.491,14.08,0,0,999
12,27,5,76,45.48,1.643,13.16,0,0,999
12,28,5,77,46.68,1.92,13.38,0,0,999
12,29,5,78,44.19,1.746,13.48,0,0,999
12,30,5,79,44.89,1.783,12.24,0,0,999
12,31,5,80,47.08,1.683,13.44,0,0,999
12,32,5,81,44.97,1.666,12.38,0,0,999
12,33,5,82,47.35,1.678,14.12,0,0,999
12,34,5,83,46.53,1.519,14.15,0,0,999
12,35,5,84,44.7,1.799,12.06,0,0,999
12,36,5,85,44.95,1.582,14.11,0,0,999
12,37,5,86,45.81,1.566,13.2,0,0,999
12,38,5,87,44.94,1.537,14.44,0,0,999
12,39,5,88,44.55,1.236,13.47,0,0,999
12,40,5,89,43.55,1.427,12.78,0,0,999
12,41,5,90,45.27,1.871,14.02,0,0,999
12,42,5,91,44.19,1.74,13.4,0,0,999
12,43,5,92,44.06,1.499,12.36,0,0,999
12,44,5,93,44.52,1.696,13.69,0,0,999
12,45,5,94,44.48,1.53,14.25,0,0,999
12,46,5,95,43.13,1.788,12.96,0,0,999
12,47,5,96,43.97,1.452,13.37,0,0,999
12,48,5,97,46.57,1.749,14.55,0,0,999
12,49,5,98,45.89,1.506,13.5,0,0,999
12,50,5,99,43.93,1.872,12.81,0,0,999
12,51,5,100,46.44,1.806,15.23,0,0,999
12,52,5,101,44.49,1.779,15.59,0,0,999
12,53,5,102,44.18,1.442,12.26,0,0,999
12,54,5,103,46.17,1.389,13.47,0,0,999
12,55,5,104,45.76,1.7,14.11,0,0,999
12,56,5,105,45.44,1.864,13.0,0,0,999
12,57,5,106,44.09,1.556,14.43,0,0,999
12,58,5,107,46.45,1.74,14.71,0,0,999
12,59,5,108,43.34,1.922,14.98,0,0,999
12,60,5,109,46.21,1.939,12.44,0,0,999
12,61,5,110,44.32,1.562,14.34,0,0,999
12,62,5,111,43.53,1.786,14.86,0,0,999
12,63,5,112,46.15,1.714,12.98,0,0,999
12,64,5,113,43.83,1.859,14.39,0,0,999
12,65,5,114,45.04,1.609,12.15,0,0,999
12,66,5,115,43.5,1.959,12.74,0,0,999
12,67,5,116,45.39,1.823,12.76,0,0,999
12,68,5,117,45.38,1.813,13.78,0,0,999
12,69,5,118,49.41,1.422,14.61,0,0,999
12,70,5,119,44.84,1.788,14.12,0,0,999
12,71,5,120,44.0,1.706,12.28,0,0,999
12,72,5,121,46.01,1.717,14.28,0,0,999
12,73,5,122,46.69,1.727,13.88,0,0,999
12,74,5,123,43.78,1.565,14.72,0,0,999
12,75,5,124,47.26,1.636,13.8,0,0,999
12,76,5,125,43.75,1.848,14.3,0,0,999
12,77,5,126,48.02,1.54,13.46,0,0,999
12,78,5,127,45.45,1.769,13.59,0,0,999
12,79,5,128,43.79,1.804,14.34,0,0,999
